20, 1, 5, 5, 50.41340658121081
20, 1, 5, 5, 49.179262148545426
20, 1, 5, 5, 49.85319372887928
20, 1, 5, 5, 50.27185278126307
20, 1, 5, 5, 49.5985481742191
20, 1, 5, 5, 49.80627772474592
20, 1, 5, 5, 50.61929595827901
20, 1, 5, 5, 50.25083170512753
20, 1, 5, 5, 49.867461895294895
20, 1, 5, 5, 49.88553363130928
20, 1, 5, 5, 49.85859728506787
20, 1, 5, 5, 50.573049961054856
20, 1, 5, 5, 50.221947519244814
20, 1, 5, 5, 49.953432312496574
20, 1, 5, 5, 50.53227633069083
20, 1, 5, 5, 50.6230189091704
20, 1, 5, 5, 50.00812259706503
20, 1, 5, 5, 49.79337704556725
20, 1, 5, 5, 50.3886080765259
20, 1, 5, 5, 50.94102199365357
20, 2, 5, 5, 25.74861600402617
20, 2, 5, 5, 25.292724196277497
20, 2, 5, 5, 25.408196192320105
20, 2, 5, 5, 25.052756528620417
20, 2, 5, 5, 25.13351983723296
20, 2, 5, 5, 25.4015271195366
20, 2, 5, 5, 26.121112929623568
20, 2, 5, 5, 25.781740550043953
20, 2, 5, 5, 25.45837858557465
20, 2, 5, 5, 25.968797181680927
20, 2, 5, 5, 25.13162279240253
20, 2, 5, 5, 25.540845979980627
20, 2, 5, 5, 24.83849259757739
20, 2, 5, 5, 26.031331592689295
20, 2, 5, 5, 25.14061478090255
20, 2, 5, 5, 25.601508648718948
20, 2, 5, 5, 25.745731974235508
20, 2, 5, 5, 25.461689587426328
20, 2, 5, 5, 25.262822554953807
20, 2, 5, 5, 25.8506464269634
20, 3, 5, 5, 15.073559628503329
20, 3, 5, 5, 15.241439859525899
20, 3, 5, 5, 15.798492117888966
20, 3, 5, 5, 14.976736019664648
20, 3, 5, 5, 14.652796301235885
20, 3, 5, 5, 15.64411964649898
20, 3, 5, 5, 15.29539385847797
20, 3, 5, 5, 14.812580784144766
20, 3, 5, 5, 14.904276256933262
20, 3, 5, 5, 15.65316229601364
20, 3, 5, 5, 14.56127758837251
20, 3, 5, 5, 14.400931983152612
20, 3, 5, 5, 15.179034769071095
20, 3, 5, 5, 14.780890804597702
20, 3, 5, 5, 14.995070359415614
20, 3, 5, 5, 15.58135621739862
20, 3, 5, 5, 14.686236596941466
20, 3, 5, 5, 16.069643452182607
20, 3, 5, 5, 14.947708528186379
20, 3, 5, 5, 15.891629599676506
20, 4, 5, 5, 11.03242052250551
20, 4, 5, 5, 11.284138038970186
20, 4, 5, 5, 11.866836572156737
20, 4, 5, 5, 12.406334492081886
20, 4, 5, 5, 11.961797400970722
20, 4, 5, 5, 11.538461538461538
20, 4, 5, 5, 11.739891754218402
20, 4, 5, 5, 12.55239869585468
20, 4, 5, 5, 12.29744055732243
20, 4, 5, 5, 11.879936808846761
20, 4, 5, 5, 11.618455653836959
20, 4, 5, 5, 11.681582666038624
20, 4, 5, 5, 11.828787761724485
20, 4, 5, 5, 11.973202461634338
20, 4, 5, 5, 11.761904761904763
20, 4, 5, 5, 12.22256237563141
20, 4, 5, 5, 11.789883268482491
20, 4, 5, 5, 11.131186174391202
20, 4, 5, 5, 12.048287214862428
20, 4, 5, 5, 11.555660155330665
20, 5, 5, 5, 11.46417445482866
20, 5, 5, 5, 10.69523551215984
20, 5, 5, 5, 10.397581531696591
20, 5, 5, 5, 10.798247966389559
20, 5, 5, 5, 11.341838979322482
20, 5, 5, 5, 11.318594204175108
20, 5, 5, 5, 10.147584563204694
20, 5, 5, 5, 11.448577680525164
20, 5, 5, 5, 10.915651781686964
20, 5, 5, 5, 10.523485120114737
20, 5, 5, 5, 10.436915251158144
20, 5, 5, 5, 10.435504705665252
20, 5, 5, 5, 11.60541586073501
20, 5, 5, 5, 10.559118417487129
20, 5, 5, 5, 11.630340017436792
20, 5, 5, 5, 11.185264281900695
20, 5, 5, 5, 10.502489814395654
20, 5, 5, 5, 11.219813150008815
20, 5, 5, 5, 10.980143258681657
20, 5, 5, 5, 11.027723821296133
20, 6, 5, 5, 10.502204166306509
20, 6, 5, 5, 11.568123393316196
20, 6, 5, 5, 12.169483302336864
20, 6, 5, 5, 11.352557217218871
20, 6, 5, 5, 10.643334178713332
20, 6, 5, 5, 10.397007566097084
20, 6, 5, 5, 11.41402529150928
20, 6, 5, 5, 11.041166238714487
20, 6, 5, 5, 10.626702997275205
20, 6, 5, 5, 11.195606252640474
20, 6, 5, 5, 11.09608721372433
20, 6, 5, 5, 10.098225056005514
20, 6, 5, 5, 11.863986100769422
20, 6, 5, 5, 11.050004230476352
20, 6, 5, 5, 9.82989999145226
20, 6, 5, 5, 10.538078047103317
20, 6, 5, 5, 10.71609098567818
20, 6, 5, 5, 10.523665659617322
20, 6, 5, 5, 10.91829956824975
20, 6, 5, 5, 11.359496605398245
20, 7, 5, 5, 10.712372790573111
20, 7, 5, 5, 11.551327618649383
20, 7, 5, 5, 10.88676103247294
20, 7, 5, 5, 12.0791675168333
20, 7, 5, 5, 9.622886866059819
20, 7, 5, 5, 10.676080445014977
20, 7, 5, 5, 10.3980417198808
20, 7, 5, 5, 10.506785411365565
20, 7, 5, 5, 10.646670921080622
20, 7, 5, 5, 10.544871794871796
20, 7, 5, 5, 12.240437158469945
20, 7, 5, 5, 10.50203818922978
20, 7, 5, 5, 12.128837443381983
20, 7, 5, 5, 11.052740008240626
20, 7, 5, 5, 10.123456790123457
20, 7, 5, 5, 10.431347426863121
20, 7, 5, 5, 11.617264690587623
20, 7, 5, 5, 10.25366584608798
20, 7, 5, 5, 10.213546160483174
20, 7, 5, 5, 11.470916658207289
20, 8, 5, 5, 10.563973063973064
20, 8, 5, 5, 10.73056939879122
20, 8, 5, 5, 12.637143427089567
20, 8, 5, 5, 11.436423211077052
20, 8, 5, 5, 10.90137857900318
20, 8, 5, 5, 9.639978506179473
20, 8, 5, 5, 10.96884336320956
20, 8, 5, 5, 10.45896785109983
20, 8, 5, 5, 11.403141361256544
20, 8, 5, 5, 11.978221415607985
20, 8, 5, 5, 11.519711742263672
20, 8, 5, 5, 12.343345931967376
20, 8, 5, 5, 11.15339887937414
20, 8, 5, 5, 12.13693981435273
20, 8, 5, 5, 10.556089230440815
20, 8, 5, 5, 10.296478647115487
20, 8, 5, 5, 10.609120867439142
20, 8, 5, 5, 10.883711167086481
20, 8, 5, 5, 12.822306616030382
20, 8, 5, 5, 12.811668473440426
20, 9, 5, 5, 11.044979998048591
20, 9, 5, 5, 11.317235963879073
20, 9, 5, 5, 11.11111111111111
20, 9, 5, 5, 11.525324485215185
20, 9, 5, 5, 11.405374057606805
20, 9, 5, 5, 10.781853281853282
20, 9, 5, 5, 11.98925762516785
20, 9, 5, 5, 12.017832913355301
20, 9, 5, 5, 12.335225632637352
20, 9, 5, 5, 11.059280855199223
20, 9, 5, 5, 11.768138494456332
20, 9, 5, 5, 10.81902893575282
20, 9, 5, 5, 11.174672058388401
20, 9, 5, 5, 11.814790012436621
20, 9, 5, 5, 10.942991019133151
20, 9, 5, 5, 12.603107615576443
20, 9, 5, 5, 11.184928111056024
20, 9, 5, 5, 11.94272076372315
20, 9, 5, 5, 11.62612526335951
20, 9, 5, 5, 12.303865288939916
20, 10, 5, 5, 11.862967157417893
